inspection_date,camis,cuisine_description,score
2017,50044507,American,115.0
2017,40482592,American,115.0
2017,40547874,American,115.0
2017,50001189,Italian,115.0
2018,41067651,American,115.0
2019,41378724,Hamburgers,115.0
2019,50017778,"Juice, Smoothies, Fruit Salads",115.0
2019,50045201,Hamburgers,115.0
2019,50074590,Chicken,115.0
2019,40679229,French,115.0
2019,41508226,Donuts,115.0
2019,40534912,Caribbean,115.0
2019,50053086,Indian,115.0
2019,50089649,Chinese,115.0
2019,50055362,Donuts,115.0
2019,41248584,Japanese,115.0
2019,50037363,Sandwiches,115.0
2019,40997900,Japanese,115.0
2019,41077301,Middle Eastern,115.0
2019,50018268,Hamburgers,115.0
2019,50003104,Pizza,115.0
2019,41690872,Caribbean,115.0
2020,50095290,Sandwiches/Salads/Mixed Buffet,115.0
2020,41696014,Bakery Products/Desserts,115.0
2020,50043677,Coffee/Tea,115.0
2020,41573408,Thai,115.0
2020,41664655,Sandwiches/Salads/Mixed Buffet,115.0
2020,50006073,Hamburgers,115.0
2021,41210703,Mexican,115.0
2021,40423571,Bakery Products/Desserts,115.0
2021,41075977,Spanish,115.0
2021,41560794,Hamburgers,115.0
2021,50116093,Spanish,115.0
2021,41330933,Bakery Products/Desserts,115.0
2022,50003778,Tex-Mex,115.0
2022,50074239,Japanese,115.0
2022,40372426,Italian,115.0
2022,50086779,Chicken,115.0
2022,41408773,Donuts,115.0
2022,50117278,Hamburgers,115.0
2022,50005085,Spanish,115.0
2022,50080474,Pizza,115.0
2022,41697378,Tex-Mex,115.0
2022,50106652,Frozen Desserts,115.0
2022,50052660,Sandwiches,115.0
2022,50091776,Bakery Products/Desserts,115.0
2017,50044007,Latin American,114.0
2017,50005732,American,114.0
2018,50046787,Latin American,114.0
2018,40391857,Italian,114.0
2018,40639934,American,114.0
2018,50078093,Coffee/Tea,114.0
2018,50075118,Mexican,114.0
2018,41629609,Chinese,114.0
2019,40586094,Caribbean,114.0
2019,41585586,Asian/Asian Fusion,114.0
2019,41329826,Bakery Products/Desserts,114.0
2019,40423819,Bakery Products/Desserts,114.0
2019,50082790,Coffee/Tea,114.0
2019,50053718,Donuts,114.0
2019,50056561,Bakery Products/Desserts,114.0
2019,50073378,Coffee/Tea,114.0
2019,50064516,African,114.0
2019,50058090,"Juice, Smoothies, Fruit Salads",114.0
2019,41436878,Italian,114.0
2019,50092851,Greek,114.0
2020,50054721,Chicken,114.0
2020,40393977,Pizza,114.0
2020,41311922,Tex-Mex,114.0
2020,50071605,Indian,114.0
2020,50060138,Caribbean,114.0
2021,50044763,Sandwiches,114.0
2021,50054639,Hamburgers,114.0
2021,50051725,Donuts,114.0
2021,50106430,Bakery Products/Desserts,114.0
2021,50113339,Coffee/Tea,114.0
2021,50109505,Hamburgers,114.0
2022,41293063,Donuts,114.0
2022,50044483,French,114.0
2022,50090698,Mexican,114.0
2022,41263883,Donuts,114.0
2022,50088840,Chicken,114.0
2022,50087434,"Juice, Smoothies, Fruit Salads",114.0
2022,41168748,Donuts,114.0
2022,50039510,Latin American,114.0
2022,50034506,Hamburgers,114.0
2022,50116017,Indian,114.0
2022,41557884,Jewish/Kosher,114.0
2022,50117397,Steakhouse,114.0
2022,50077583,Asian/Asian Fusion,114.0
2017,40857661,American,113.0
2018,50036413,American,113.0
2018,40566431,American,113.0
2019,41618394,American,113.0
2019,50057288,Coffee/Tea,113.0
2019,50003178,Mexican,113.0
2019,50002114,Chicken,113.0
2019,40708523,Italian,113.0
2019,50044590,Hamburgers,113.0
2019,50003984,Sandwiches,113.0
2019,50041341,Asian/Asian Fusion,113.0
2019,50067314,Indian,113.0
2019,50089529,Spanish,113.0
2019,50035307,Spanish,113.0
2019,50059304,Indian,113.0
2019,50046718,"Juice, Smoothies, Fruit Salads",113.0
2019,50005184,Japanese,113.0
2019,50068499,Chinese,113.0
2019,50044824,Sandwiches,113.0
2019,50094019,Spanish,113.0
2020,41116575,Bakery Products/Desserts,113.0
2020,50073147,Pizza,113.0
2020,50075759,Tex-Mex,113.0
2020,50010032,Mexican,113.0
2020,50051455,Mexican,113.0
2020,50080258,Spanish,113.0
2020,50072895,Thai,113.0
2020,50086434,Bakery Products/Desserts,113.0
2021,50106514,"Juice, Smoothies, Fruit Salads",113.0
2021,50080876,Donuts,113.0
2021,40948509,Caribbean,113.0
2021,50087031,Hamburgers,113.0
2021,50102635,Hamburgers,113.0
2021,40586000,Bakery Products/Desserts,113.0
2021,50105209,Latin American,113.0
2022,50099542,Seafood,113.0
2022,50079524,Donuts,113.0
2022,41065858,Seafood,113.0
2022,41078097,Korean,113.0
2022,41387129,Pizza,113.0
2022,50000709,Bagels/Pretzels,113.0
2022,50034652,Hamburgers,113.0
2022,41710581,Pizza,113.0
2022,50087906,Latin American,113.0
2022,41291746,Latin American,113.0
2022,41646786,Spanish,113.0
2022,50083809,Japanese,113.0
2022,50016741,Indian,113.0
2022,50113571,Sandwiches,113.0
2022,50113249,Thai,113.0
2022,50118276,Other,113.0
2022,40839264,Sandwiches,113.0
2022,50072811,Latin American,113.0
2022,50035098,Chicken,113.0
2022,41567437,Bakery Products/Desserts,113.0
2022,50099682,Asian/Asian Fusion,113.0
2022,50012743,Indian,113.0
2022,50108577,Mexican,113.0
2022,50085240,Bakery Products/Desserts,113.0
2022,50070032,Jewish/Kosher,113.0
2022,41365003,Sandwiches/Salads/Mixed Buffet,113.0
2016,50007955,American,112.0
2017,41716208,Chinese,112.0
2017,50064708,Italian,112.0
2018,50043922,Pizza,112.0
2018,50036220,American,112.0
2018,50066936,Mexican,112.0
2018,50005133,American,112.0
2018,50017944,Italian,112.0
2019,50073062,Pizza,112.0
2019,50001189,Italian,112.0
2019,41060947,Spanish,112.0
2019,40699907,Italian,112.0
2019,50044918,Mexican,112.0
2019,50065502,Frozen Desserts,112.0
2019,50089271,Spanish,112.0
2019,50089133,"Juice, Smoothies, Fruit Salads",112.0
2019,50036849,Sandwiches,112.0
2019,50049662,Spanish,112.0
2019,50033289,Bakery Products/Desserts,112.0
2019,50083790,Sandwiches,112.0
2019,50067224,"Juice, Smoothies, Fruit Salads",112.0
2019,50033781,Seafood,112.0
2019,41068607,Latin American,112.0
2019,50007424,Mexican,112.0
2019,50097060,Spanish,112.0
2020,50064637,Hamburgers,112.0
2020,41637575,Mexican,112.0
2020,50100474,Seafood,112.0
2020,41086575,Donuts,112.0
2021,50110660,Japanese,112.0
2021,40875290,Seafood,112.0
2021,41541736,American,112.0
2021,50108031,Bakery Products/Desserts,112.0
2021,50110113,Chicken,112.0
2021,50111241,Other,112.0
2022,41073604,Bakery Products/Desserts,112.0
2022,50118022,Other,112.0
2022,41387310,Donuts,112.0
2022,40930976,Sandwiches,112.0
2022,41264071,Latin American,112.0
2022,50066240,Japanese,112.0
2022,50094372,Spanish,112.0
2022,50033781,Seafood,112.0
2022,41467392,Chicken,112.0
2022,50076290,Mexican,112.0
2016,41546986,American,111.0
2017,50002019,American,111.0
2018,50051436,Italian,111.0
2018,50058937,Spanish,111.0
2018,41015947,American,111.0
2018,41293456,Seafood,111.0
2018,41664787,American,111.0
2018,50071350,Chinese,111.0
2019,40400962,Hamburgers,111.0
2019,50079524,Donuts,111.0
2019,41013386,Peruvian,111.0
2019,40895766,Bagels/Pretzels,111.0
2019,50004442,Bakery Products/Desserts,111.0
2019,50000904,Donuts,111.0
2019,41159798,Japanese,111.0
2019,41653879,African,111.0
2019,50051745,Coffee/Tea,111.0
2019,40365904,Coffee/Tea,111.0
2019,41365003,Sandwiches/Salads/Mixed Buffet,111.0
2019,50069760,Mexican,111.0
2019,50000255,Chinese,111.0
2019,50033462,"Juice, Smoothies, Fruit Salads",111.0
2019,50073751,Latin American,111.0
2019,50034653,Jewish/Kosher,111.0
2019,50043940,Indian,111.0
2019,50079599,Bakery Products/Desserts,111.0
2020,50078406,Chicken,111.0
2020,50008021,Indian,111.0
2020,50091776,Bakery Products/Desserts,111.0
2021,40510389,Bakery Products/Desserts,111.0
2021,41574945,Caribbean,111.0
2021,50057216,Sandwiches,111.0
2021,50103931,Coffee/Tea,111.0
2022,50043384,Hamburgers,111.0
2022,50101921,Mexican,111.0
2022,40912964,Italian,111.0
2022,50033308,Japanese,111.0
2022,50058710,Spanish,111.0
2022,40810032,Indian,111.0
2022,40365525,Donuts,111.0
2022,50107072,Spanish,111.0
2022,50015795,Donuts,111.0
2022,50119681,Asian/Asian Fusion,111.0
2022,50039146,Caribbean,111.0
2022,50122506,Italian,111.0
2022,41473120,Bakery Products/Desserts,111.0
2022,50001754,Latin American,111.0
2022,50046983,Japanese,111.0
2016,41006331,American,110.0
2017,41690338,Coffee/Tea,110.0
2017,50018350,American,110.0
2017,41659498,American,110.0
2017,41226031,American,110.0
2018,50037954,Chinese,110.0
2018,41042983,American,110.0
2018,41105947,Mexican,110.0
2018,40803254,Italian,110.0
2019,40386001,Italian,110.0
2019,41705067,Asian/Asian Fusion,110.0
2019,41042104,Bakery Products/Desserts,110.0
2019,41705779,Bakery Products/Desserts,110.0
2019,50033436,Latin American,110.0
2019,41353218,Pizza,110.0
2019,50016195,Chinese,110.0
2019,41397464,Seafood,110.0
2019,40633995,Tex-Mex,110.0
2019,40796794,Caribbean,110.0
2019,50036292,Frozen Desserts,110.0
2019,50047418,African,110.0
2019,50004322,Spanish,110.0
2019,41650724,Italian,110.0
2020,41576114,Chicken,110.0
2020,41579193,Jewish/Kosher,110.0
2020,50066747,Coffee/Tea,110.0
2020,50034105,Pizza,110.0
2020,50001870,Caribbean,110.0
2020,50044343,Thai,110.0
2020,50004817,Coffee/Tea,110.0
2020,41627325,Asian/Asian Fusion,110.0
2021,50109055,"Juice, Smoothies, Fruit Salads",110.0
2021,41663207,Hamburgers,110.0
2021,50040871,Caribbean,110.0
2021,41454233,Caribbean,110.0
2021,50107843,Pizza,110.0
2022,50094990,Mexican,110.0
2022,50000634,Indian,110.0
2022,50118099,Mexican,110.0
2022,50073086,Latin American,110.0
2022,41246655,Donuts,110.0
2022,50106302,Hamburgers,110.0
2022,50056456,Japanese,110.0
2022,41291187,Chicken,110.0
2022,40941045,Italian,110.0
2022,50059417,Chinese,110.0
2022,50033748,"Juice, Smoothies, Fruit Salads",110.0
2022,50089741,Caribbean,110.0
2022,40380457,Mexican,110.0
2022,50113195,Chinese,110.0
2017,41697314,American,109.0
2018,50050508,Japanese,109.0
2018,50000846,American,109.0
2018,50060461,Chinese,109.0
2019,40399672,Bakery Products/Desserts,109.0
2019,50009233,Japanese,109.0
2019,41533970,Donuts,109.0
2019,50001401,Spanish,109.0
2019,41115745,Mexican,109.0
2019,41639363,Italian,109.0
2019,40597409,Pizza,109.0
2019,50070560,Chinese,109.0
2019,50079488,Coffee/Tea,109.0
2019,50043873,Coffee/Tea,109.0
2019,50010758,Caribbean,109.0
2019,50007610,Japanese,109.0
2019,50063627,"Juice, Smoothies, Fruit Salads",109.0
2019,50078373,Japanese,109.0
2019,40361998,Sandwiches,109.0
2019,41692932,Sandwiches,109.0
2019,50014686,Korean,109.0
2019,41289885,Chinese,109.0
2019,41704604,Donuts,109.0
2019,50065028,Frozen Desserts,109.0
2019,50089932,Bottled Beverages,109.0
2020,50005854,Japanese,109.0
2021,50103810,Pizza,109.0
2021,50075191,Latin American,109.0
2021,50106402,Pizza,109.0
2022,50101627,Chinese,109.0
2022,50055495,Mexican,109.0
2022,41392668,Bakery Products/Desserts,109.0
2022,50046844,Pizza,109.0
2022,41488494,Latin American,109.0
2022,41686481,Italian,109.0
2022,50054598,"Juice, Smoothies, Fruit Salads",109.0
2022,50118007,Donuts,109.0
2022,50018394,Middle Eastern,109.0
2022,50063053,Jewish/Kosher,109.0
2022,50111873,Sandwiches,109.0
2022,50087848,Jewish/Kosher,109.0
2022,50121434,Indian,109.0
2022,50084337,Spanish,109.0
2017,41573739,American,108.0
2017,50032889,Chinese,108.0
2018,50035100,Mexican,108.0
2018,50053175,Italian,108.0
2019,41421764,Hamburgers,108.0
2019,50043823,Japanese,108.0
2019,50015450,Korean,108.0
2019,40625667,Mexican,108.0
2019,50087697,Hamburgers,108.0
2019,50086726,Mexican,108.0
2019,40385515,Hamburgers,108.0
2019,50001353,Latin American,108.0
2019,50053542,Japanese,108.0
2019,50065982,Spanish,108.0
2019,50070864,Mexican,108.0
2019,50090839,Thai,108.0
2019,50093627,Japanese,108.0
2019,50038753,Italian,108.0
2019,41403924,Coffee/Tea,108.0
2019,40393093,Latin American,108.0
2019,50072348,Tex-Mex,108.0
2019,50001597,"Juice, Smoothies, Fruit Salads",108.0
2019,41608854,Korean,108.0
2019,40423976,Bakery Products/Desserts,108.0
2019,50046988,Bakery Products/Desserts,108.0
2019,50012082,French,108.0
2020,41620090,Jewish/Kosher,108.0
2020,50073244,"Juice, Smoothies, Fruit Salads",108.0
2020,50071553,"Juice, Smoothies, Fruit Salads",108.0
2021,41348754,Jewish/Kosher,108.0
2021,50087123,Chicken,108.0
2021,50104731,Caribbean,108.0
2021,50106689,Coffee/Tea,108.0
2021,50115040,American,108.0
2022,40734383,Greek,108.0
2022,50064934,Caribbean,108.0
2022,41682994,Bakery Products/Desserts,108.0
2022,40384671,French,108.0
2022,41232778,Sandwiches,108.0
2022,50070743,Sandwiches,108.0
2022,50121236,Japanese,108.0
2022,41265961,Latin American,108.0
2022,50105561,Bakery Products/Desserts,108.0
2022,50069439,Latin American,108.0
2022,50111681,Chinese,108.0
2022,50076831,Mexican,108.0
2022,50117122,Other,108.0
2022,50054385,Jewish/Kosher,108.0
2017,50058908,Coffee/Tea,107.0
2018,50001398,Coffee/Tea,107.0
2018,40379026,Latin American,107.0
2018,50002494,American,107.0
2018,50038958,American,107.0
2018,50080221,Chinese,107.0
2018,41629759,Latin American,107.0
2018,50077812,Mexican,107.0
2019,41641302,American,107.0
2019,41091215,French,107.0
2019,40397791,Bottled Beverages,107.0
2019,41519872,Sandwiches,107.0
2019,41699229,Italian,107.0
2019,41633520,Chicken,107.0
2019,50076302,Pizza,107.0
2019,41687715,Caribbean,107.0
2019,41397768,Coffee/Tea,107.0
2019,50079043,Seafood,107.0
2019,50051458,Chicken,107.0
2019,50094719,Bakery Products/Desserts,107.0
2019,50019068,Mediterranean,107.0
2019,50000113,Spanish,107.0
2019,50075139,Asian/Asian Fusion,107.0
2019,50055662,Vegetarian,107.0
2019,40585479,Italian,107.0
2019,50087866,Chinese,107.0
2019,50034040,Japanese,107.0
2019,50087122,Asian/Asian Fusion,107.0
2019,41494286,Southeast Asian,107.0
2019,50040013,Caribbean,107.0
2019,50080523,Spanish,107.0
2020,50048243,Donuts,107.0
2020,50097937,Asian/Asian Fusion,107.0
2020,50044013,Hamburgers,107.0
2020,50096995,Coffee/Tea,107.0
2021,50046659,Hamburgers,107.0
2021,40951329,Japanese,107.0
2021,50000901,Pizza,107.0
2022,50086001,Tex-Mex,107.0
2022,50104748,Hamburgers,107.0
2022,50018577,Middle Eastern,107.0
2022,50115257,Mexican,107.0
2022,50100535,Bakery Products/Desserts,107.0
2022,50078288,Caribbean,107.0
2022,50118305,Bangladeshi,107.0
2022,50093845,Mexican,107.0
2016,40967336,American,106.0
2018,50072827,Chinese,106.0
2018,50000938,American,106.0
2018,41457400,American,106.0
2019,50053730,Coffee/Tea,106.0
2019,50010324,Hamburgers,106.0
2019,50000252,Jewish/Kosher,106.0
2019,50005071,Jewish/Kosher,106.0
2019,50049655,Tex-Mex,106.0
2019,41453983,Tex-Mex,106.0
2019,41685527,Italian,106.0
2019,41558242,Other,106.0
2019,50045766,Italian,106.0
2019,50074043,Italian,106.0
2019,41594624,Italian,106.0
2019,50075159,Asian/Asian Fusion,106.0
2019,50089460,Caribbean,106.0
2019,40653417,Coffee/Tea,106.0
2019,50076035,Japanese,106.0
2019,40376204,Italian,106.0
2019,50049290,Jewish/Kosher,106.0
2019,50082292,Chinese,106.0
2019,50001062,Seafood,106.0
2019,41163307,Mexican,106.0
2019,50094742,Caribbean,106.0
2020,50077630,Japanese,106.0
2020,50001956,Caribbean,106.0
2021,50056510,Hamburgers,106.0
2021,50096886,Bakery Products/Desserts,106.0
2021,41264490,Donuts,106.0
2021,50115851,Coffee/Tea,106.0
2021,41459921,Donuts,106.0
2021,50097427,Thai,106.0
2022,50104366,Latin American,106.0
2022,50011121,Indian,106.0
2022,50079461,Japanese,106.0
2022,50117705,Indian,106.0
2022,40581692,Mexican,106.0
2022,40991804,Latin American,106.0
2022,50091360,Caribbean,106.0
2022,50122439,Bakery Products/Desserts,106.0
2022,50001172,Chicken,106.0
2022,50062563,Mexican,106.0
2022,50123248,Frozen Desserts,106.0
2022,50004788,Bakery Products/Desserts,106.0
2022,41008526,Japanese,106.0
2022,50077888,Spanish,106.0
2022,50098020,Jewish/Kosher,106.0
2017,50059256,Pizza,105.0
2017,50002020,American,105.0
2018,50070893,Mediterranean,105.0
2018,50073424,American,105.0
2018,50036651,Indian,105.0
2018,50070734,Chicken,105.0
2019,40587835,Irish,105.0
2019,41582797,Bakery Products/Desserts,105.0
2019,50080912,Caribbean,105.0
2019,50090461,Chinese,105.0
2019,50067332,Caribbean,105.0
2019,50067332,Caribbean,105.0
2019,41511725,Russian,105.0
2019,50066469,Chicken,105.0
2019,41572368,Sandwiches,105.0
2019,41638918,Pizza,105.0
2019,50007895,Thai,105.0
2019,50091429,Mexican,105.0
2019,41139219,Korean,105.0
2020,50043741,Jewish/Kosher,105.0
2020,50046291,Mediterranean,105.0
2020,50057533,Donuts,105.0
2020,41631713,Bakery Products/Desserts,105.0
2020,41237861,Italian,105.0
2020,50060972,"Juice, Smoothies, Fruit Salads",105.0
2020,50066469,Chicken,105.0
2021,40395992,Hamburgers,105.0
2021,50056678,Bagels/Pretzels,105.0
2021,50072182,Chinese,105.0
2021,41014875,Bakery Products/Desserts,105.0
2021,41692397,Italian,105.0
2021,41064863,Hamburgers,105.0
2021,50112208,Coffee/Tea,105.0
2021,50117347,Chicken,105.0
2022,50117989,Coffee/Tea,105.0
2022,50103368,Tex-Mex,105.0
2022,50080158,Chicken,105.0
2022,50119233,Mexican,105.0
2022,50048578,Mexican,105.0
2022,50056793,Indian,105.0
2022,50088048,Caribbean,105.0
2022,50106751,Greek,105.0
2022,50012708,Pizza,105.0
2022,50087423,Caribbean,105.0
2022,50060917,Sandwiches,105.0
2022,50074986,Asian/Asian Fusion,105.0
2022,41201799,Tex-Mex,105.0
2022,50116743,Asian/Asian Fusion,105.0
2022,50108818,Caribbean,105.0
2022,50124440,Chinese,105.0
2017,41640556,American,104.0
2017,50054967,Coffee/Tea,104.0
2017,50010496,Chicken,104.0
2017,50055501,American,104.0
2017,50018409,American,104.0
2017,41717742,African,104.0
2017,50033574,African,104.0
2017,40388091,Ethiopian,104.0
2017,41717742,African,104.0
2017,50033574,African,104.0
2017,50065726,Chicken,104.0
2017,40654847,Bottled Beverages,104.0
2017,41717742,African,104.0
2017,41408551,Bottled Beverages,104.0
2017,41711196,Egyptian,104.0
2017,50065726,Chicken,104.0
2017,50066588,Seafood,104.0
2017,50010496,Chicken,104.0
2017,41717742,African,104.0
2018,50033574,African,104.0
2018,41717742,African,104.0
2018,50033801,Italian,104.0
2018,50054967,Coffee/Tea,104.0
2018,50061558,French,104.0
2018,50033574,African,104.0
2018,50065726,Chicken,104.0
2018,50033574,African,104.0
2018,50054967,Coffee/Tea,104.0
2018,50047412,Japanese,104.0
2018,40388091,Ethiopian,104.0
2018,50073062,Pizza,104.0
2018,41717742,African,104.0
2018,50061558,French,104.0
2018,50015892,American,104.0
2018,41717742,African,104.0
2018,50033801,Italian,104.0
2018,50033574,African,104.0
2018,50066588,Seafood,104.0
2018,50054967,Coffee/Tea,104.0
2018,50083457,Korean,104.0
2018,50010496,Chicken,104.0
2018,50005098,Donuts,104.0
2018,41711196,Egyptian,104.0
2018,50010496,Chicken,104.0
2018,50005098,Donuts,104.0
2018,50047412,Japanese,104.0
2019,50033574,African,104.0
2019,40390409,Hamburgers,104.0
2019,40654847,Bottled Beverages,104.0
2019,50042840,Donuts,104.0
2019,40734383,Greek,104.0
2019,40560112,Latin American,104.0
2019,41717742,African,104.0
2019,40710953,Coffee/Tea,104.0
2019,41717438,African,104.0
2019,50077786,Latin American,104.0
2019,41522848,Soul Food,104.0
2019,50071449,Egyptian,104.0
2019,41409219,Soul Food,104.0
2019,41179282,Sandwiches,104.0
2019,41575411,Caribbean,104.0
2019,41468815,Barbecue,104.0
2019,41462262,Indian,104.0
2019,41468815,Barbecue,104.0
2019,50033235,Spanish,104.0
2019,50058157,Latin American,104.0
2019,41468815,Barbecue,104.0
2019,50033574,African,104.0
2019,50051981,Sandwiches,104.0
2019,41212798,French,104.0
2019,40388091,Ethiopian,104.0
2019,40841272,Soul Food,104.0
2019,50073840,Frozen Desserts,104.0
2019,40388091,Ethiopian,104.0
2019,50014069,Seafood,104.0
2019,50033833,Japanese,104.0
2019,41533744,Sandwiches,104.0
2019,41717742,African,104.0
2019,50061558,French,104.0
2019,50000408,Caribbean,104.0
2019,50001266,Thai,104.0
2019,40576002,Hamburgers,104.0
2019,50037410,Chicken,104.0
2019,50087900,Mexican,104.0
2019,50008960,Jewish/Kosher,104.0
2019,50101643,Frozen Desserts,104.0
2020,50014069,Seafood,104.0
2020,50014069,Seafood,104.0
2020,41653879,African,104.0
2020,50070762,Caribbean,104.0
2020,50064086,Pizza,104.0
2020,41365003,Sandwiches/Salads/Mixed Buffet,104.0
2020,41711196,Egyptian,104.0
2020,41468815,Barbecue,104.0
2020,41212798,French,104.0
2020,50008729,Korean,104.0
2020,50035684,Latin American,104.0
2020,50068567,Korean,104.0
2020,41365003,Sandwiches/Salads/Mixed Buffet,104.0
2020,50014069,Seafood,104.0
2020,40388091,Ethiopian,104.0
2021,50109018,Spanish,104.0
